Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / 日本,Status
オカヒジキ-100g-重量は多少変わる場合がございます,オカヒジキ,"【４月〜１０月はクール便のご利用をお願いいたします。】<br data-mce-fragment=""1"">配送料・配送に関してはこちら<br data-mce-fragment=""1"">http://atf.thebase.in/items/210420<br data-mce-fragment=""1""><br data-mce-fragment=""1"">阿波ツクヨミファームで育てたオカヒジキです。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">オカヒジキは、陸の海藻とも呼ばれ、骨粗しょう症を予防するカルシウムや、動脈硬化を予防するビタミンＫがとても豊富に含まれている野菜です(^^)<br data-mce-fragment=""1"">和え物や天ぷら、肉巻きなどなど、クセがないのでどんな料理にもばっちり合います！<br>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"4月が旬, 5月が旬, 6月が旬, 化学農薬化学肥料不使用",false,Title,Default Title,,,,,"",100.0,,0,deny,manual,165,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/okahijiki.jpg?v=1611658958,1,,false,,,,,,,,,,,,,,,g,,,true,draft
自然農モロヘイヤ-150g,自然農モロヘイヤ＊150g,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：150g<br><br>種別：減農薬、自然農<br><br>配送：3/20〜10/20の期間は要冷蔵配送<br><br><strong>【魚を骨ごと食べるよりも多いカルシウム量？！王族が愛したモロヘイヤ】</strong><br>叩いたり、刻んだりすると粘り気のでるモロヘイヤ。<br>生の状態ですと結石などの原因とされるシュウ酸を含むため、茹でてアク抜きをするのがおすすめです。<br>お浸しや豆腐・納豆の添え物などとしてもよく合います。<br><br>いろいろな栄養価をもっておりますが、中でもカルシウムは、100g中260mgと、めざしやシラス干しよりも多いものとなっています！<br>特に夏場は汗でカルシウムが失われやすい季節ですので、ぜひ積極的に補給したいところです。<br>古代エジプトでは王様が愛し、モロヘイヤを食べて病気を治したとか。<br><br><strong>【保存方法】</strong><br>乾きやすいため、湿らせた新聞紙やキッチンペーパーで包んだ上で袋に入れておくと比較的長持ちします！<br>冷凍保存も可能ですが、湯通ししてから冷凍することをおすすめします。<br><br>▽モロヘイヤ/シマツナソ/縞綱麻</p>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"6月が旬, 7月が旬, 8月が旬, 化学農薬化学肥料不使用",true,Title,Default Title,,,,,c-si-mulukhiya,150.0,shopify,-6,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/moroheiya.jpg?v=1611661879,1,,false,,,,,,,,,,,,,,,g,,,true,active
自然農ツルムラサキ-200g,自然農ツルムラサキ＊200g,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：200g<br><br>種別：自然農<br><br>配送：3/20〜10/20の期間は要冷蔵配送です。<br><br><strong>【水々しさと独特のぬめりをもつ緑黄色野菜！】</strong><br>独特のぬめりが食欲をそそります！<br>特に自然農のツルムラサキは、あくが少ないので茹でるだけでもすっきり食べやすいのが特徴。<br>実は油との相性も良いので、炒め物や揚げ物なんかにしてもとっても美味しくいただけます。<br><br>βカロテンが豊富で髪や肌を健康に保つ効果や、カリウム・マグネシウムといったミネラルによる体調を整える効果が期待できる栄養満点の夏野菜です！<br><br><strong>【保存方法】</strong><br>乾きやすいため、湿らせた新聞紙やキッチンペーパーで包んだ上で袋に入れておくと比較的長持ちします！<br><br>▽ツルムラサキ/つるむらさき/蔓紫</p>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"10月が旬, 7月が旬, 8月が旬, 9月が旬, 化学農薬化学肥料不使用",true,Title,Default Title,,,,,c-si-tsurumurasaki,200.0,shopify,959,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/tsurumurasaki.jpg?v=1611661744,1,,false,,,,,,,,,,,,,,,g,,,true,active
東南アジアのほうれん草-自然農空芯菜-150g,東南アジアのほうれん草！自然農空芯菜＊150g,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：150g<br><br>種別：自然農<br><br>配送：3/20〜10/20の期間は要冷蔵配送です。<br><br><strong>【栄養価はホウレンソウ以上？！貧血気味な方や妊婦さんにもおすすめ！】</strong><br>空芯菜は東南アジアや中華料理でよく利用され、なくてはならないお野菜のひとつ。<br>シャキシャキ食感が持ち味で炒め物が鉄板です。<br>下茹でする場合は葉の部分はシャブシャブ程度、茎の部分は２分まで。<br>さっと湯通しした物をニンニクを効かせたバターやオリーブ油、又は胡麻油などで絡めただけでも美味しく、肉料理や魚料理の付け合わせにもぴったり。<br>クセが無いのでお浸しや和え物、汁物の具材、サラダにも使えスムージーにもよく利用されています。<br><br>栄養価がものすごく豊富で、β-カロテン、ビタミンB1、B2にCに留まらずカルシウムにマグネシウム、ビタミンK、鉄分に葉酸、食物繊維も沢山含まれています。<br>貧血気味の方や妊娠中の方に特にオススメしたいお野菜のひとつで、<br>血や骨を作り、暑い夏を乗り切る強い味方はまさしく東南アジアのほうれん草です！<br><br><strong>【保存方法】</strong><br>乾燥にとても弱い野菜のため、ベストは水を含ませたキッチンペーパーなどで根もとを包み、全体を袋に入れ、冷蔵保存。<br>それでも長くもたせることは難しいので、ぜひ新鮮なものをお早目に召し上がっていただくことをおすすめします。<br><br>▽くうしんさい/クウシンサイ/空心菜</p>",阿波ツクヨミファーム,食品・飲料 > 食品 > 野菜・果物 > 野菜・冷凍野菜 > 葉物野菜 > 空芯菜,葉物野菜・茎の野菜,"7月が旬, 8月が旬, 9月が旬, 化学農薬化学肥料不使用",true,Title,Default Title,,,,,c-si-water-spinach,150.0,shopify,-9,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/tounanajia_no_hourensou.jpg?v=1611660952,1,,false,,,,,,,,,,,,,,,g,,,true,active
自然農大根葉-200g,自然農大根葉＊200g,"自然農の大根葉です＾＾<br data-mce-fragment=""1"">少々の虫食い跡はありますが、大根葉はサッと茹でて、ごま油、醤油、砂糖、鰹節で炒めるとおにぎりの具などご飯のお共になります＾＾<br>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,化学農薬化学肥料不使用,false,素材,自然農,,,,,"",0.0,,0,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/daikon_ha_2d5aa36f-3e6c-4ed3-8c71-014d8aae67a7.jpg?v=1611662016,1,,false,,,,,,,,,,,,,,,g,,,true,draft
自然農大根葉-200g,,,,,,,,,減農薬,,,,,"",0.0,,0,deny,manual,220,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
rucola,ルッコラ（自然農）,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：150<span data-mce-fragment=""1"">g</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">種別：自然農</span></p>
<p data-mce-fragment=""1"">配送：4/1〜10/31の期間は必ず冷蔵便をお選びください。11/1〜3/31の期間は常温便と冷蔵便のどちらをお選びいただいても問題ございません。</p>
<p>少量のため無くなり次第終了ですが。。。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">栄養豊富なルッコラは胡麻風味が美味しいサラダにピッタリな緑黄色野菜です。<br data-mce-fragment=""1"">ほうれん草の様にお浸しやサッと炒めるのも良し。<br data-mce-fragment=""1"">ピューレもオススメです＾＾<br></p>
<p><meta charset=""utf-8""><span>▽ルッコラ</span></p>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"10月が旬, 11月が旬, 12月が旬, 4月が旬, 5月が旬, 6月が旬, 化学農薬化学肥料不使用",false,Title,Default Title,,,,,rucola,150.0,shopify,-99,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/rukkora.jpg?v=1611659707,1,,false,,,,,,,,,,,,,,,g,,,true,draft
ロマネスコ-約400g個体差があります,ロマネスコ,"ロマネスコはブロッコリーとカリフラワーを足して２で割ったようなお味。<br data-mce-fragment=""1"">バラすともみの木がたくさん作れます☆",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"11月が旬, 12月が旬, 1月が旬, 2月が旬",false,Title,Default Title,,,,,"",400.0,,0,deny,manual,360,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/romanesco.jpg?v=1611659720,1,,false,,,,,,,,,,,,,,,g,,,true,draft
カリフローレ-200g-重量は多少変わる場合がございます,カリフローレ,"スティックブロッコリーと同じ様に、茎も美味しいスティック状のカリフラワーです。<br data-mce-fragment=""1"">花蕾の隙間はまるで可憐な花の様。<br data-mce-fragment=""1"">サラダやバーニャカウダで手軽に楽しめ、華やかにしてくれます。<br data-mce-fragment=""1"">肉巻きは鉄板！<br>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"10月が旬, 11月が旬",false,Title,Default Title,,,,,"",200.0,,0,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/karifurore.jpg?v=1611659094,1,,false,,,,,,,,,,,,,,,g,,,true,draft
カリフラワー-約400g-個体差があります,カリフラワー,"畑の芸術作品のカリフラワーは栄養価も一級品。<br data-mce-fragment=""1"">ビタミンCにB群、葉酸、カリウム、食物繊維が豊富でミネラルも幅広く含まれます。<br data-mce-fragment=""1"">茹でるだけにとどまらず、焼く、蒸す、揚げる、煮る、もちろん生でサラダと何にでも対応可能。<br data-mce-fragment=""1"">マッシュやカリフラワーライスにするのもステキです。<br>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"11月が旬, 12月が旬, 1月が旬, 2月が旬, 3月が旬",false,素材,農薬不使用,,,,,"",400.0,,0,deny,manual,360,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/karifurawar.jpg?v=1611659079,1,,false,,,,,,,,,,,,,,,g,,,true,draft
カリフラワー-約400g-個体差があります,,,,,,,,,減農薬,,,,,"",400.0,,0,deny,manual,360,,true,true,"",,,,,,,,,,,,,,,,,,,g,,,,
cavolo-nero,農薬不使用黒キャベツ（カーボロネロ）＊150g,"<meta charset=""utf-8"">
<p data-mce-fragment=""1"">重量（目安）：15<span data-mce-fragment=""1"" mce-data-marked=""1"">0g</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">種別：農薬不使用</span></p>
<p data-mce-fragment=""1"">配送：3/20〜10/20の期間は要冷蔵配送です。</p>
<p>化学農薬・化学肥料を使わずに育ちました。<br data-mce-fragment=""1"">黒キャベツ（カーボロネロ）はイタリア、トスカーナ地方が原産のケールの仲間。<br data-mce-fragment=""1"">ゴツゴツして濃ゆい緑の独特な奴ですが、黒キャベツ（カーボロネロ）が無いと料理の味も決まらないという位親しまれています＾＾<br data-mce-fragment=""1"">トマトやニンニク、オリーブオイルとの相性はピッタリ。<br data-mce-fragment=""1"">とにかく煮崩れしないので、基本はロールキャベツ風の煮込みです。<br data-mce-fragment=""1"">煮込めば煮込む程甘味が出ます＾＾<br data-mce-fragment=""1"">炒め物、パスタの具なら火を通しすぎない位がベストです。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">はい！<br data-mce-fragment=""1"">ここまでは普通の使い方。<br data-mce-fragment=""1"">真の使い方は他にもあります。<br data-mce-fragment=""1"">生をペーストにして、ケーキの材料としてお試し下さい。<br data-mce-fragment=""1"">何が起こるかはお楽しみと言いたいところですが、あんなゴツゴツ濃ゆい奴からあんなにフレッシュなグリーンが出せるとは！<br data-mce-fragment=""1"">抹茶の立場はどこにと感動してもらえることうけあい。<br data-mce-fragment=""1"">４、５枚も使えば十分、しかも味も邪魔しません。<br data-mce-fragment=""1"">ケール同様栄養価も高いのでスムージーにもオススメです＾＾<br></p>
<p><meta charset=""utf-8""><span>▽黒キャベツ/くろキャベツ/クロキャベツ/カーボロネロ</span></p>",阿波ツクヨミファーム,,葉物野菜・茎の野菜,"12月が旬, 1月が旬, 2月が旬, 3月が旬, 化学農薬化学肥料不使用",false,Title,Default Title,,,,,"",200.0,shopify,950,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/kurokyabetsu.jpg?v=1611662515,1,,false,,,,,,,,,,,,,,,g,,,true,draft
自然農ツクヨミサラダセット-200g,自然農ツクヨミサラダセット＊150g,"ロメイン、ロラロッサ、リーフ、オーク等の数種類のレタス類をメインにほうれん草、水菜にルッコラ、わさび菜など少しアクセントのある葉物に食感にスナップエンドウをミックス。<br data-mce-fragment=""1"">ちぎるだけでサッパリお手軽自然農インサラータミスタの出来上がり。<br data-mce-fragment=""1"">お好みでチーズやトマト、卵などで彩ってオサレ。<br data-mce-fragment=""1"">シーザーソースはもちろん、シンプルにオイルと塩・胡椒もいけます。<br data-mce-fragment=""1""><br data-mce-fragment=""1"">サラダセットの野菜は何が生えてくるか分からないパルプンテハウスで育っています。<br data-mce-fragment=""1"">生えてくる？<br data-mce-fragment=""1"">そう。<br data-mce-fragment=""1"">パルプンテハウスでは野菜が勝手に生えてくるんです。<br data-mce-fragment=""1"">写真をご覧下さい。<br data-mce-fragment=""1"">過去のパルプンテハウスの様子なのですが、一つの畝（個人的には山と呼んでいます。）の真ん中にスティックブロッコリーがあります。<br data-mce-fragment=""1"">なのでこの山はステブロ山です。<br data-mce-fragment=""1"">他にも春菊山とかセロリ山などがあります。<br data-mce-fragment=""1"">その山腹にはレタスやわさび菜などが生えきています。<br data-mce-fragment=""1"">この子達は秋になると芽を出し始め、翌春に花を咲かせ、夏に種を落とします。<br data-mce-fragment=""1"">そしてまた秋になると芽を出し始め〜と続いてきた子達です。<br data-mce-fragment=""1"">他にも育ててみたいものもあったりするので、全てが勝手に生えてくるものばかりではありませんが、雑草の様に野菜をボーボーと生やしています。<br data-mce-fragment=""1"">これで除草の手間もグッと減ります＾＾<br data-mce-fragment=""1"">今年は山腹をもっと賑やかにするためにほうれん草や水菜なども追加しています。<br data-mce-fragment=""1"">ちょっとしたパーティーにも活躍間違い無し！<br data-mce-fragment=""1"">飲食店にも大人気のサラダセットです＾＾<br data-mce-fragment=""1"">鮮度保持効果の高い袋で梱包しているので、早く食べなきゃという心配もありません。",阿波ツクヨミファーム,食品・飲料 > 食品 > 野菜・果物 > 野菜・冷凍野菜 > 葉物野菜 > サラダミックス,セット商品,"化学農薬化学肥料不使用, 夏期常温配送OK！",false,Title,Default Title,,,,,"",150.0,shopify,-107,deny,manual,220,,true,true,"",https://cdn.shopify.com/s/files/1/0515/4045/9679/products/saradaset_1.jpg?v=1611661720,1,,false,,,,,,,,,,,,,,,g,,,true,draft
